"Accession","Description","Sample.a.buffer19","Sample.b.buffer19","Sample.c.buffer19","Sample.d.buffer19","Control.a.buffer19","Control.b.buffer19","Control.c.buffer19","Control.d.buffer19","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"322","P62906","60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2",151006.5,396399.5,282451.6875,268265.53125,139966.328125,311442.28125,258997.875,232587.765625,0.518971138896614,0.560011446767081,0.521658353911774,0.535616981906285,0.528637667909029,275358.609375,245792.8203125,-0.630331723088649
"323","P78371","T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4",34401.98828125,123808.109375,259113.140625,260201.0625,701839.5625,571793.78125,450072.921875,857653.203125,0.0467264965482387,0.17798702252485,0.365366938700942,0.23276832276032,0.205377672642585,191460.625,636816.671875,8.09416195871797
"324","Q15828","Cystatin-M OS=Homo sapiens OX=9606 GN=CST6 PE=1 SV=1",0,63362.84765625,56313.765625,78174.5625,236401.4609375,224181.15625,239961.4296875,330207.84375,0,0.220358786117858,0.190072495153036,0.191424902991888,0.190748699072462,59838.306640625,238181.4453125,12.4908243935514
"325","B4DR61","Protein transport protein Sec61 subunit alpha isoform 1 OS=Homo sapiens OX=9606 GN=SEC61A1 PE=1 SV=1",28645.3203125,141651.296875,0,147444.671875,69731.37890625,421036.42578125,18236.41015625,164273.578125,0.291179929190391,0.251740514625616,0,0.47300622236587,0.271460221908003,85148.30859375,117002.478515625,4.99490400549119
"326","O75400","Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens OX=9606 GN=PRPF40A PE=1 SV=2",37284.25,326451.28125,240187.7734375,201098.521484375,140898.74609375,333404.53125,228444.056640625,226541.853515625,0.20924695856154,0.49473123531817,0.512529789957841,0.470251485221373,0.482491360269772,220643.147460938,227492.955078125,-0.475061209302271
"327","O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3",0,88108.21875,175132.515625,154595.41015625,0,91454.6640625,60748.359375,166251.234375,NA,0.490681689723164,0.742461700741953,0.481835832760883,0.490681689723164,121351.814453125,76101.51171875,-0.274788897405817
"328","M0R0R2","40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1",94229.115234375,721757.046875,629999.59375,912259.015625,116041.5,297743.0625,735186.5,435139.625,0.448132589184389,0.707951907251359,0.461475249882943,0.677052052837045,0.569263651359994,675878.3203125,366441.34375,-0.114241937146812
"329","J3KN67","Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=1",0,98533.140625,165831.28125,157380.84375,0,306088.21875,282330.34375,212157.182617188,NA,0.243519375193637,0.3700256157586,0.425885382614508,0.3700256157586,127956.9921875,247243.763183594,0.558561333875639
"330","P23490","Loricrin OS=Homo sapiens OX=9606 GN=LORICRIN PE=1 SV=2",153051.875,332880.875,250501.46875,364127.875,68485.9609375,275561.125,214047.62890625,325779.5703125,0.690861108904119,0.547103709145654,0.539235723444161,0.527792354574554,0.543169716294907,291691.171875,244804.376953125,-0.0676591594109883
"331","I3L192","Basigin (Fragment) OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=8",107224.828125,261523.890625,236378.75,242887.421875,0,0,0,228870.4375,1,1,1,0.514856121733266,1,239633.0859375,0,18.0060444357148
"332","P18669","Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2",0,115603.2890625,185791.55078125,149892.453125,29287.853515625,110372.359375,102220.93359375,64616.1640625,0,0.511574100403449,0.645081587988889,0.698771243273553,0.578327844196169,132747.87109375,83418.548828125,-0.807598835795288
"333","H0YL69","Proteasome subunit alpha type (Fragment) OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1",82977.375,0,167543,253884.359375,177994.125,341471.4609375,427134.203125,481964.25,0.317955696311666,0,0.281737721102423,0.345022544230449,0.299846708707044,125260.1875,384302.83203125,6.05813451405171
"334","P16422","Epithelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=EPCAM PE=1 SV=2",0,78021.6953125,83930.5078125,76305.814453125,0,0,12688.3662109375,20856.234375,NA,1,0.868676111793027,0.785345877052329,0.868676111793027,77163.7548828125,6344.18310546875,13.3538757975173
"335","P49748","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1",0,345919.7109375,148522.46875,406286.6953125,112091.9921875,362428.109375,240102.8125,529937.265625,0,0.488347251192065,0.382173975589757,0.433963145854182,0.408068560721969,247221.08984375,301265.4609375,1.70289204756101
"336","Q6P2Q9","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2",1497752,3580183.5,2404439.25,3009736.6015625,38107.87890625,0,334743.58984375,481032.296875,0.97518791952988,1,0.877794360794534,0.86219875595594,0.926491140162207,2707087.92578125,186425.734375,23.6932467546116
"337","Q5SZX6","T-complex protein 1 subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1",93646.6181640625,143288.125,191378.84375,120346.408203125,0,0,6014.3603515625,0,1,1,0.9695310667916,1,1,131817.266601562,0,31.7627831813837
"338","A0A087X2D0","Serine/arginine-rich-splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1",93449.3671875,559208.515625,273820.375,103901.6953125,99832.2109375,605700.25,675279.78125,409082.390625,0.483488225282722,0.480044903194605,0.288505246992999,0.202543700985607,0.384275075093802,188861.03515625,507391.3203125,0.586642593605653
"339","F5H282","T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1",107122.7421875,715343.5,301038.125,224729.125,0,0,0,0,1,1,1,1,1,262883.625,0,32.8008921560603
"340","P06744","Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4",0,82371.25,201311.33203125,271171.625,0,0,0,66806.046875,NA,1,1,0.802335916143869,1,141841.291015625,0,17.4945510118007
