"Accession","Description","Control.a.buffer25","Control.b.buffer25","Control.c.buffer25","Control.d.buffer25","Sample.a.buffer25","Sample.b.buffer25","Sample.c.buffer25","Sample.d.buffer25","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"352","P50452","Serpin B8 OS=Homo sapiens OX=9606 GN=SERPINB8 PE=1 SV=2",48860.68359375,219330.3515625,0,0,102186.2734375,650772.9609375,920024.4375,76874.671875,0.6765199077553,0.747926081407143,1,1,0.873963040703572,376479.6171875,24430.341796875,11.4464276351258
"353","P28074","Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3",69383.841796875,11382.353515625,0,0,79903.5234375,148796.71875,155340.4375,86754.1015625,0.535232993844153,0.928939821197431,1,1,0.964469910598715,117775.41015625,5691.1767578125,12.2312662033882
"354","P02647","Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1",0,0,0,0,287390.3671875,286843.703125,129493.23828125,362097.203125,1,1,1,1,1,287117.03515625,0,25.8555490246572
"355","H0YL69","Proteasome subunit alpha type (Fragment) OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1",0,0,0,42739.61328125,367871.359375,906883.84375,349059.0625,544711.65625,1,1,1,0.927245687433183,1,456291.5078125,0,23.7419286670587
"356","E9PPI9","Exosome complex component RRP41 OS=Homo sapiens OX=9606 GN=EXOSC4 PE=1 SV=1",0,0,0,0,221643.671875,340891.3046875,356392.7578125,182687.921875,1,1,1,1,1,281267.48828125,0,25.8555490246572
"357","P23526","Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4",0,114987.6015625,0,0,0,231712.5,217182.046875,320727.9375,NA,0.668336983334367,1,1,1,224447.2734375,0,10.0656096299041
"358","A0A024QZ42","HCG1985580, isoform CRA_c OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1",108753.515625,57388.32421875,91460.65625,116616.3359375,57185.49609375,45584.5390625,66760.7109375,0,0.344617552566082,0.44268497165117,0.42194497572749,0,0.383281264146786,51385.017578125,100107.0859375,3.84943722778951
"359","P49207","60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3",317529.98046875,251282.087890625,103837.9296875,105238.931640625,331772.05078125,293410.6875,194128.59375,170628.78125,0.510967215276596,0.538671891305298,0.651511423197578,0.618516677657201,0.57859428448125,243769.640625,178260.509765625,-0.546543361980328
"360","J3QQQ9","KOW domain-containing protein OS=Homo sapiens OX=9606 PE=3 SV=1",73579.765625,0,109312.0234375,33369.39453125,86913.7578125,171042.09375,0,97632.59375,0.541540592735172,1,0,0.745275663605893,0.643408128170533,92273.17578125,53474.580078125,-0.629026112793095
"361","Q8NEX9","Short-chain dehydrogenase/reductase family 9C member 7 OS=Homo sapiens OX=9606 GN=SDR9C7 PE=1 SV=1",0,0,288196.0625,171499.40625,124375.6796875,335830.03125,479950.390625,105155.9453125,1,1,0.624816255640378,0.38009727525095,0.812408127820189,230102.85546875,85749.703125,4.45477054402991
"362","P62491","Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3",190976.0625,131218.46875,0,0,0,346634.4296875,54865.99609375,101967.3125,0,0.725399868497057,1,1,0.862699934248528,78416.654296875,65609.234375,1.51070455224055
"363","P25786","Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1",0,0,0,0,412531.484375,867367.109375,614522.34375,505711.7890625,1,1,1,1,1,560117.06640625,0,25.8555490246572
"364","Q9HCY8","Protein S100-A14 OS=Homo sapiens OX=9606 GN=S100A14 PE=1 SV=1",134548.875,173170.015625,349933.59375,158545.3125,107628.375,399181.046875,889069,103567.125,0.444419841252636,0.697440911756847,0.717568312193051,0.395124802118556,0.570930376504742,253404.7109375,165857.6640625,-0.690912859631764
"365","P05413","Fatty acid-binding protein, heart OS=Homo sapiens OX=9606 GN=FABP3 PE=1 SV=4",0,107514.453125,0,0,0,58572.54296875,448518.65625,598993.5,NA,0.352661823901541,1,1,1,253545.599609375,0,4.24596417009963
"366","Q12955","Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3",0,15283.65234375,0,0,316771.09765625,3667.7216796875,32391.640625,25133.201171875,1,0.193533285510146,1,1,1,28762.4208984375,0,7.12305816913618
"367","P02790","Hemopexin OS=Homo sapiens OX=9606 GN=HPX PE=1 SV=2",26653.6484375,0,723888.3125,1052743.25,2664543.875,2614997.03125,1164987.359375,1894944.4375,0.990095989534259,1,0.616762329422439,0.642857941000916,0.816476965267588,2254970.734375,375270.98046875,8.1635867902075
"368","Q01105","Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3",0,0,0,0,180414.984375,314773.1875,232360.453125,54245.56640625,1,1,1,1,1,206387.71875,0,25.8555490246572
"369","Q96T58","Msx2-interacting protein OS=Homo sapiens OX=9606 GN=SPEN PE=1 SV=1",458765.9375,462915.27734375,80481.6875,456394.125,29507899.8037109,98356224.3476563,209568940.445801,91946840.2460938,0.984690791379266,0.995315530178663,0.999616113001023,0.995060842533205,0.995188186355934,95151532.296875,457580.03125,25.1117388549062
"370","P23490","Loricrin OS=Homo sapiens OX=9606 GN=LORICRIN PE=1 SV=2",500541.09375,286118.5625,225926.984375,319544.8125,219446.2421875,511505.875,1133243.1875,117505.5859375,0.30479180845835,0.641286614290827,0.833775792722607,0.268860493795669,0.473039211374588,365476.05859375,302831.6875,-0.843330350554952
"371","I3L192","Basigin (Fragment) OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=8",0,0,0,0,117081.5859375,66364.078125,73299.5703125,0,1,1,1,NA,1,69831.82421875,0,18.6443052477376
"372","O75635","Serpin B7 OS=Homo sapiens OX=9606 GN=SERPINB7 PE=1 SV=1",0,0,0,0,0,390375.640625,337914.65625,87655.0078125,NA,1,1,1,1,212784.83203125,0,18.6443052477376
"373","P55072","Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4",0,0,0,0,111370.625,142601.921875,137622.671875,89782.453125,1,1,1,1,1,124496.6484375,0,25.8555490246572
"374","O43240","Kallikrein-10 OS=Homo sapiens OX=9606 GN=KLK10 PE=1 SV=3",1768978.875,2274918,2350841.06835938,1388619.625,60203.26953125,306124.6640625,250597.515625,184534.109375,0.0329126706770242,0.118605038314503,0.0963303601198931,0.117302019086084,0.106816189602988,217565.8125,2021948.4375,20.1997693669911
"375","P62857","40S ribosomal protein S28 OS=Homo sapiens OX=9606 GN=RPS28 PE=1 SV=1",0,0,0,0,81126.8984375,88660.3125,0,138222.34375,1,1,NA,1,1,84893.60546875,0,18.6443052477376
"376","Q6P4A8","Phospholipase B-like 1 OS=Homo sapiens OX=9606 GN=PLBD1 PE=1 SV=2",85815.8828125,128456.3125,147978.75,161328.515625,0,308655.359375,259839.71875,153343.46875,0,0.706124725635937,0.637145540628486,0.487312110274355,0.56222882545142,206591.59375,138217.53125,-0.515471449029685
"377","G3V3A0","Alpha-1-antichymotrypsin OS=Homo sapiens OX=9606 GN=SERPINA3 PE=1 SV=1",0,0,0,0,155040.75,309049.1484375,233497.8671875,210241.91015625,1,1,1,1,1,221869.888671875,0,25.8555490246572
"378","A0A3B3ISS6","Transmembrane glycoprotein NMB OS=Homo sapiens OX=9606 GN=GPNMB PE=1 SV=1",0,0,0,0,86006.0546875,358701.53125,332973.6328125,95465.2421875,1,1,1,1,1,214219.4375,0,25.8555490246572
"379","Q9NR30","Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5",0,0,0,0,135071.71875,175169.15625,171052.546875,259195.6328125,1,1,1,1,1,173110.8515625,0,25.8555490246572
"380","P01833","Polymeric immunoglobulin receptor OS=Homo sapiens OX=9606 GN=PIGR PE=1 SV=4",0,0,0,0,0,239902.21875,131295.609375,211472.90625,NA,1,1,1,1,171384.2578125,0,18.6443052477376
"381","P50991","T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4",0,0,0,0,143142.203125,84838.078125,54927.984375,68091.25,1,1,1,1,1,76464.6640625,0,25.8555490246572
"382","P50395","Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2",78068.5546875,158954.6328125,72564.421875,66357.28125,159300.265625,188097.375,156146.03125,132456.00390625,0.671108637668918,0.541986131086216,0.682723632070544,0.666233163453595,0.668670900561256,157723.1484375,75316.48828125,0.440565553622835
